"취업일자","연령","장애유형","중증여부","근무지역","취업직종대분류","연령대","장애유형_중증여부","월","근무지역분류"
"2020-01-01",60,"시각장애","중증","광주 남구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-01-01",67,"시각장애","중증","광주 남구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-01-01",65,"시각장애","중증","광주 남구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-01-01",57,"시각장애","중증","광주 북구","보건·의료직",5,"시각장애-중증","01","광주"
"2020-01-01",43,"시각장애","중증","광주 북구","보건·의료직",4,"시각장애-중증","01","광주"
"2020-01-01",52,"시각장애","중증","광주 북구","보건·의료직",5,"시각장애-중증","01","광주"
"2020-01-01",66,"시각장애","중증","광주 남구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-01-01",65,"시각장애","중증","광주 북구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-01-01",61,"시각장애","중증","광주 남구","보건·의료직",6,"시각장애-중증","01","광주"
"2020-05-28",50,"지체장애","경증","전북 전주시 완산구","경영·행정·사무직",5,"지체장애-경증","05","전북"
"2020-05-11",57,"지체장애","경증","전북 전주시 완산구","경영·행정·사무직",5,"지체장애-경증","05","전북"
"2020-09-01",33,"정신장애","중증","인천 남동구","제조 단순직",3,"정신장애-중증","09","인천"
"2020-07-08",62,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","07","서울"
"2020-07-08",51,"정신장애","중증","서울 성동구","청소 및 기타 개인서비스직",5,"정신장애-중증","07","서울"
"2020-01-01",69,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","01","서울"
"2020-01-01",29,"지적장애","중증","서울 성동구","청소 및 기타 개인서비스직",2,"지적장애-중증","01","서울"
"2020-01-01",61,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","01","서울"
"2020-01-01",51,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",5,"지체장애-중증","01","서울"
"2020-03-24",63,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","03","서울"
"2020-02-10",57,"청각장애","경증","서울 성동구","청소 및 기타 개인서비스직",5,"청각장애-경증","02","서울"
"2020-03-01",64,"시각장애","경증","서울 성동구","청소 및 기타 개인서비스직",6,"시각장애-경증","03","서울"
"2020-08-18",65,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","08","서울"
"2020-01-01",32,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",3,"지체장애-중증","01","서울"
"2020-01-01",31,"지적장애","중증","서울 성동구","청소 및 기타 개인서비스직",3,"지적장애-중증","01","서울"
"2020-01-01",71,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",7,"지체장애-중증","01","서울"
"2020-01-01",63,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","01","서울"
"2020-01-01",21,"지적장애","중증","서울 성동구","청소 및 기타 개인서비스직",2,"지적장애-중증","01","서울"
"2020-01-01",38,"지체장애","경증","서울 성동구","경영·행정·사무직",3,"지체장애-경증","01","서울"
"2020-01-01",67,"지체장애","중증","서울 성동구","청소 및 기타 개인서비스직",6,"지체장애-중증","01","서울"
"2020-01-01",65,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",44,"시각장애","중증","경기 수원시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-01-01",48,"시각장애","중증","경기 수원시","청소 및 기타 개인서비스직",4,"시각장애-중증","01","경기"
"2020-01-01",65,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",57,"시각장애","중증","경기 수원시 팔달구","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",58,"시각장애","중증","경기 부천시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",37,"시각장애","중증","경기 안산시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",59,"시각장애","중증","경기 부천시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",52,"시각장애","중증","경기 수원시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",28,"시각장애","중증","경기 안산시","보건·의료직",2,"시각장애-중증","01","경기"
"2020-01-01",62,"시각장애","중증","경기 수원시","청소 및 기타 개인서비스직",6,"시각장애-중증","01","경기"
"2020-01-01",61,"시각장애","중증","경기 광명시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",53,"시각장애","중증","경기 수원시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",41,"시각장애","중증","경기 수원시","청소 및 기타 개인서비스직",4,"시각장애-중증","01","경기"
"2020-01-01",47,"시각장애","중증","경기 양주시","청소 및 기타 개인서비스직",4,"시각장애-중증","01","경기"
"2020-01-01",59,"시각장애","중증","경기 부천시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",57,"시각장애","중증","경기 수원시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",66,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",63,"시각장애","중증","경기 의정부시","청소 및 기타 개인서비스직",6,"시각장애-중증","01","경기"
"2020-01-01",60,"시각장애","중증","경기 부천시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",56,"시각장애","중증","경기 수원시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",73,"시각장애","중증","경기 수원시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",70,"시각장애","중증","경기 안양시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",60,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",72,"시각장애","중증","경기 수원시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",65,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",66,"시각장애","중증","경기 부천시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",64,"시각장애","중증","경기 부천시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",65,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",67,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",67,"시각장애","중증","경기 안산시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",40,"시각장애","중증","경기 광명시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-01-01",44,"시각장애","중증","경기 광명시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-01-01",48,"시각장애","중증","경기 안산시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-01-01",64,"시각장애","중증","경기 구리시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",74,"시각장애","중증","경기 수원시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",71,"시각장애","중증","경기 안양시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",68,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-13",32,"시각장애","중증","경기 수원시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",58,"시각장애","중증","경기 광명시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",45,"시각장애","중증","경기 광명시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-01-01",70,"시각장애","중증","경기 수원시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",62,"시각장애","중증","경기 부천시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",68,"시각장애","중증","경기 의왕시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",63,"시각장애","중증","경기 안산시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",37,"시각장애","중증","경기 안양시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",68,"시각장애","중증","경기 구리시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",32,"시각장애","중증","경기 안양시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",74,"시각장애","중증","경기 수원시","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",70,"시각장애","중증","경기 안산시 상록구","보건·의료직",7,"시각장애-중증","01","경기"
"2020-01-01",65,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",66,"시각장애","중증","경기 군포시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",65,"시각장애","중증","경기 광명시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",51,"시각장애","중증","경기 부천시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",67,"시각장애","중증","경기 의왕시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",60,"시각장애","중증","경기 수원시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",34,"시각장애","중증","경기 부천시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",37,"시각장애","중증","경기 수원시","보건·의료직",3,"시각장애-중증","01","경기"
"2020-01-01",58,"시각장애","중증","경기 수원시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",66,"시각장애","중증","경기 시흥시","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",62,"시각장애","중증","경기 수원시 팔달구","보건·의료직",6,"시각장애-중증","01","경기"
"2020-01-01",55,"시각장애","중증","경기 군포시","보건·의료직",5,"시각장애-중증","01","경기"
"2020-01-01",48,"시각장애","중증","경기 수원시","보건·의료직",4,"시각장애-중증","01","경기"
"2020-02-01",45,"지체장애","경증","경기 수원시","전기·전자 설치·정비·생산직",4,"지체장애-경증","02","경기"
"2020-04-06",58,"지체장애","경증","경기 수원시 권선구","청소 및 기타 개인서비스직",5,"지체장애-경증","04","경기"
"2020-04-06",50,"청각장애","경증","경기 수원시 권선구","청소 및 기타 개인서비스직",5,"청각장애-경증","04","경기"
"2020-04-01",40,"지체장애","경증","경기 수원시 권선구","운전·운송직",4,"지체장애-경증","04","경기"
"2020-04-06",54,"시각장애","경증","경기 수원시 권선구","청소 및 기타 개인서비스직",5,"시각장애-경증","04","경기"
"2020-04-01",46,"지체장애","경증","경기 수원시 권선구","운전·운송직",4,"지체장애-경증","04","경기"
"2020-05-11",32,"지적장애","중증","경기 부천시 소사구","전기·전자 설치·정비·생산직",3,"지적장애-중증","05","경기"
"2020-09-01",59,"지체장애","중증","인천 연수구","스포츠·레크리에이션직",5,"지체장애-중증","09","인천"
